,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070753,Stradpult,https://imgur.com/gallery/uljVxNX,Fighter,FFA,k,,3481473,Harry,https://imgur.com/a/WlB4zGt,Spreadshot,Maze 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9586016,Stradpult,https://imgur.com/gallery/oH1wsYj,Auto-5,FFA,k,,3748656,Harry,https://imgur.com/a/R31X1yN,Manager,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708932,Stradpult,https://imgur.com/gallery/wVINCNQ,Surfer,FFA,k,,4134803,Harry,https://imgur.com/a/R5jhhUf,Overseer,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407179,Stradpult,https://media.discordapp.net/attachments/454578417745133580/579267259894333440/unknown.png,Fighter,FFA,k,,4165955,Harry,https://imgur.com/a/GE3WFcJ,Spreadshot,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403118,Stradpult,https://imgur.com/gallery/NPw1Hfj,Surfer,FFA,k,,2635406,Harry,https://imgur.com/a/pcdEXBc,Spreadshot,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275547,Stradpult,https://imgur.com/gallery/I3ip2El,Fighter,FFA,k,,2941325,Harry,https://imgur.com/a/46M0yOa,Swarmer,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780645,Stradpult,https://imgur.com/gallery/sntRDmQ,Necromancer,2TDM,,,3013317,Harry,https://imgur.com/a/RiZZvoa,Bomber,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012132,Stradpult,https://media.discordapp.net/attachments/454578417745133580/819296181259075594/unknown.png,Surfer,FFA,k,,3176379,Harry,https://imgur.com/gallery/xviFcC5,Falcon,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887844,Stradpult,https://media.discordapp.net/attachments/454578417745133580/792779223999184906/unknown.png,Surfer,FFA,k,,2618396,Harry,https://imgur.com/gallery/jK23xmd,Trap Guard,Duos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679922,Stradpult,https://media.discordapp.net/attachments/454578417745133580/818586541759791124/unknown.png,Overlord,4TDM,k,,2282933,Harry,https://imgur.com/gallery/VACbrzp,Overlord,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485864,Stradpult,https://media.discordapp.net/attachments/360882315200823297/551463467199234049/unknown.png,Spike,FFA,,,3386549,Harry,https://imgur.com/a/Vwv5LPY,Poacher,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432375,Stradpult,https://imgur.com/a/6d4Qted,Assassin,2TDM,,,3142474,Harry,https://imgur.com/a/5ZQCM9N,Overseer,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324842,Stradpult,https://imgur.com/gallery/x1DyvFb,Fighter,FFA,k,,2966417,Harry,https://imgur.com/gallery/3fk13KO,Beekeeper,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310738,Stradpult,https://imgur.com/gallery/X1fkZdU,Landmine,4TDM,,,6816604,Harry,https://imgur.com/a/N9tb1Wb,Auto Overseer,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194435,Stradpult,https://media.discordapp.net/attachments/454578417745133580/816691830765649971/unknown.png,Surfer,FFA,k,,6408085,Harry,https://imgur.com/a/ei70RC0,Bent Hybrid,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107133,Stradpult,https://media.discordapp.net/attachments/454578417745133580/762070289047355392/unknown.png,Overlord,2TDM,k,,13005049,Harry,https://imgur.com/a/8c1B2EI,Overlord,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077858,Stradpult,https://imgur.com/gallery/tNkmW3K,Surfer,FFA,k,,9787467,Harry,https://imgur.com/a/X6iIVv3,Auto-Assassin,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040753,Stradpult,https://media.discordapp.net/attachments/454578417745133580/587246088541700117/unknown.png,Fighter,FFA,k,,3941252,Harry,https://imgur.com/a/JZ2WUkW,Auto Overseer,Maze 2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030990,Stradpult,https://imgur.com/gallery/YmbevKC,Booster,FFA,k,,2862205,Harry,https://imgur.com/a/uR97oaA,Director,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005473,Stradpult,https://imgur.com/gallery/y1ERvRO,Fighter,FFA,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681743,Stradpult,https://media.discordapp.net/attachments/454578417745133580/587612624271966211/unknown.png,Surfer,FFA,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643278,Stradpult,https://imgur.com/gallery/stllXQe,Auto-Assassin,2TDM,,,2001637,Sonder,https://imgur.com/gallery/GUjJwik,Swarmer,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325424,Stradpult,https://media.discordapp.net/attachments/250835739539931136/559374404656824342/unknown.png,Surfer,FFA,k,,2007337,Sonder,https://imgur.com/gallery/p5iNYQL,Stalker,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292817,Stradpult,https://media.discordapp.net/attachments/454578417745133580/719090202148208640/unknown.png,Hybrid,2TDM,,,2009229,Sonder,https://i.imgur.com/JqToRdu.png,Battleship,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279167,Stradpult,https://media.discordapp.net/attachments/454578417745133580/729325376257654864/unknown.png,Crop Duster,FFA,,,2010662,Sonder,https://i.imgur.com/AUHwMph.png,Auto-5,4TDM,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225250,Stradpult,https://imgur.com/gallery/xhU3jMm,Streamliner,FFA,,,2011408,Sonder,https://cdn.discordapp.com/attachments/866023322529955870/882374258515410984/screenshot_-_2021-08-31T171939.429.png,Octo Tank,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207870,Stradpult,https://imgur.com/gallery/Khl3nL4,Fighter,FFA,k,,2013012,Sonder,https://i.imgur.com/GBS8ruQ.png,Mega-3,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142287,Stradpult,https://media.discordapp.net/attachments/454578417745133580/730084282273366137/unknown.png,Fighter,2TDM,k,,2015890,Sonder,https://i.imgur.com/4hrtQB2.png,Penta Shot,Maze 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107477,Stradpult,https://media.discordapp.net/attachments/454578417745133580/771463582671700048/unknown.png,Surfer,FFA,k,,2018287,Sonder,https://i.imgur.com/LfE00MX.png,Annihilator,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104199,Stradpult,https://media.discordapp.net/attachments/454578417745133580/583023590056787986/unknown.png,Fighter,FFA,k,,2021539,Sonder,https://i.imgur.com/wzVhso4.png,Spike,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085330,Stradpult,https://media.discordapp.net/attachments/454578417745133580/786189687370547220/unknown.png,Mega Smasher,4TDM,,,2026131,Sonder,https://imgur.com/gallery/AGerLki,Swarmer,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064640,Stradpult,https://media.discordapp.net/attachments/454578417745133580/563009123747102741/unknown.png,Auto Builder,FFA,,,2036360,Sonder,https://media.discordapp.net/attachments/790131315139543040/843828963583459408/screenshot_-_2021-05-16T195513.210.png,Auto Double,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056118,Stradpult,https://imgur.com/gallery/8MvCVwL,Auto-Assassin,4TDM,,,2044008,Sonder,https://i.imgur.com/f76rpZ9.png,Basic,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027927,Stradpult,https://dl.airtable.com/4nO9AqIWTm8ycvVya2Tl_unknown.png,Skimmer,Open TDM,,,2051440,Sonder,https://i.imgur.com/rk1XLZM.png,Triplet,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866176,Stradpult,https://media.discordapp.net/attachments/454578417745133580/578225206967926795/unknown.png,Surfer,FFA,k,,2073802,Sonder,https://imgur.com/a/oAoiQZv,Penta Shot,Maze 2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816681,Stradpult,https://media.discordapp.net/attachments/454578417745133580/722797003574214736/unknown.png,Spike,2TDM,,,2091414,Sonder,https://imgur.com/a/vqbcifj,Destroyer,Maze 2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666981,Stradpult,https://media.discordapp.net/attachments/454578417745133580/737781936994385990/unknown.png,Surfer,FFA,k,,2125892,Sonder,https://imgur.com/a/GdrsuDj,Bent Hybrid,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615801,Stradpult,https://imgur.com/gallery/zLDCSNF,Necromancer,4TDM,k,,2133456,Sonder,https://imgur.com/a/y2qxH9l,Penta Shot,Open TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586514,Stradpult,https://imgur.com/a/UnlZzmE,Swarmer,FFA,,,2154601,Sonder,https://i.imgur.com/p1EIeqH.png,Triple Shot,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455210,Stradpult,https://dl.airtable.com/FLSwOmEgTFq7TOPbgDIw_unknown.png,Auto Double,FFA,k,,2182002,Sonder,https://imgur.com/gallery/FzM9tNp,Overlord,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287268,Stradpult,https://media.discordapp.net/attachments/454578417745133580/600069955546775572/unknown.png,Annihilator,FFA,,,2202281,Sonder,https://imgur.com/gallery/KbIt2xE,Smasher,Maze 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238897,Stradpult,https://imgur.com/gallery/Bcyt5KC,Auto Overseer,FFA,k,,2231932,Sonder,https://imgur.com/a/NT71Ohg,Factory,Siege,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217590,Stradpult,https://media.discordapp.net/attachments/395646588682240020/552146528140263454/unknown.png,Hybrid,FFA,,,2232438,Sonder,https://i.imgur.com/bMGsVkF.png,Overdrive,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158380,Stradpult,https://media.discordapp.net/attachments/454578417745133580/584125646628716555/unknown.png,Fighter,FFA,k,,2267513,Sonder,https://imgur.com/a/MB6rNXR,Machine Gun,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107409,Stradpult,https://media.discordapp.net/attachments/454578417745133580/561608328640331802/unknown.png,Spike,FFA,,,2267590,Sonder,https://imgur.com/gallery/cI4o0S0,Machine Gun,Open TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089912,Stradpult,https://media.discordapp.net/attachments/454578417745133580/719272305414373398/unknown.png,Surfer,FFA,k,,2270294,Sonder,https://i.imgur.com/gG4Hhj1.jpg,Gunner Trapper,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089234,Stradpult,https://media.discordapp.net/attachments/454578417745133580/813129898292936764/unknown.png,Surfer,FFA,k,,2295499,Sonder,https://imgur.com/a/MB6rNXR,Overdrive,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077840,Stradpult,https://media.discordapp.net/attachments/454578417745133580/653288181302820884/unknown.png,Fighter,FFA,k,,2302743,Sonder,https://imgur.com/a/sJuVrxj,Booster,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054630,Stradpult,https://media.discordapp.net/attachments/454578417745133580/794199009383153674/unknown.png,Surfer,FFA,k,,2308734,Sonder,https://media.discordapp.net/attachments/790131315139543040/887027572494467143/screenshot_-_2021-09-13T132941.617.png,Smasher,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051289,Stradpult,https://imgur.com/gallery/IITTNps,Octo Tank,FFA,,,2370675,Sonder,https://i.imgur.com/9axSIA7.png,Spike,Portal 4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045061,Stradpult,https://media.discordapp.net/attachments/454578417745133580/557953551763243033/unknown.png,Manager,2TDM,k,,2379595,Sonder,https://i.imgur.com/ENrKK1D.png,Hybrid,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030637,Stradpult,https://media.discordapp.net/attachments/454578417745133580/582893438228496386/unknown.png,Fighter,FFA,k,,2456559,Sonder,https://i.imgur.com/lAuNYf4.png,Booster,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019913,Stradpult,https://media.discordapp.net/attachments/454578417745133580/792142677164425226/unknown.png,Fighter,FFA,k,,2549963,Sonder,https://imgur.com/a/MB6rNXR,Auto-5,2TDM,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015683,Stradpult,https://media.discordapp.net/attachments/454578417745133580/721813799480328322/unknown.png,Surfer,FFA,k,,2570851,Sonder,https://i.imgur.com/GV15yMu.png,Annihilator,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012026,Stradpult,https://imgur.com/gallery/iU6ZL5Y,Maleficitor,2TDM,,,2721621,Sonder,https://imgur.com/a/4d3wqIw,Shotgun,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910196,Stradpult,https://media.discordapp.net/attachments/454578417745133580/817436022094299256/unknown.png,Surfer,FFA,k,,3004529,Sonder,https://imgur.com/a/iQ4tQIT,Mega-3,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822527,Stradpult,https://media.discordapp.net/attachments/454578417745133580/749626801164386384/unknown.png,Mega Smasher,Portal 4TDM,,,3008992,Sonder,https://i.imgur.com/5h81g0G.png,Triple Shot,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807414,Stradpult,https://media.discordapp.net/attachments/454578417745133580/759182437300961280/unknown.png,Auto Double,Maze,k,,3009237,Sonder,https://i.imgur.com/yKVM6tR.png,Underseer,4TDM,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755653,Stradpult,https://media.discordapp.net/attachments/454578417745133580/715890397569745006/unknown.png,Engineer,FFA,,,3079368,Sonder,https://imgur.com/a/d7spWUZ,Bent Hybrid,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746594,Stradpult,https://cdn.discordapp.com/attachments/454578417745133580/584727518318297118/unknown.png,Fighter,FFA,k,,3134030,Sonder,https://imgur.com/a/8csmONW,Gunner Trapper,Open TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735688,Stradpult,https://media.discordapp.net/attachments/454578417745133580/777254605960249374/unknown.png,Surfer,FFA,k,,3151613,Sonder,https://imgur.com/gallery/i583Cou,Penta Shot,Open TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669656,Stradpult,https://media.discordapp.net/attachments/395646588682240020/563339827362136064/unknown.png,Auto Builder,FFA,,,3174307,Sonder,https://i.imgur.com/lvNo7yl.png,Hybrid,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652029,Stradpult,https://media.discordapp.net/attachments/454578417745133580/812597141977432064/unknown.png,Hybrid,4TDM,,,3180675,Sonder,https://i.imgur.com/QfgGDO3.png,Auto-5,FFA,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631105,Stradpult,https://media.discordapp.net/attachments/454578417745133580/640260361143975957/unknown.png,Auto-5,FFA,k,,3295707,Sonder,https://i.imgur.com/Zo7TzTq.png,Surfer,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615462,Stradpult,https://media.discordapp.net/attachments/454578417745133580/549234410533289999/unknown.png,Auto-5,FFA,k,,3501438,Sonder,https://imgur.com/gallery/HUFulHU,Spike,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606958,Stradpult,https://media.discordapp.net/attachments/454578417745133580/722445569305477120/unknown.png,Necromancer,2TDM,,,3512696,Sonder,https://i.imgur.com/m4VuUpK.png,Penta Shot,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596335,Stradpult,https://media.discordapp.net/attachments/454578417745133580/640535983304998923/unknown.png,Fighter,FFA,k,,3642362,Sonder,https://i.imgur.com/xBh0xuH.jpg,Hybrid,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594725,Stradpult,https://media.discordapp.net/attachments/454578417745133580/786904370683969567/unknown.png,Surfer,FFA,k,,3787450,Sonder,https://imgur.com/a/hgqP90N,Booster,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593889,Stradpult,https://cdn.discordapp.com/attachments/395646588682240020/584435424211107851/unknown.png,Fighter,FFA,k,,4007522,Sonder,https://imgur.com/a/QGa3xGF,Overlord,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584778,Stradpult,https://media.discordapp.net/attachments/454578417745133580/724696668884172840/unknown.png,Fighter,FFA,k,,4086971,Sonder,https://i.imgur.com/I89qFHX.png,Smasher,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567298,Stradpult,https://media.discordapp.net/attachments/454578417745133580/585454092420251658/unknown.png,Hybrid,FFA,,,4369278,Sonder,https://i.imgur.com/S0AzIRv.png,Annihilator,FFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521764,Stradpult,https://media.discordapp.net/attachments/454578417745133580/756222881276625027/unknown.png,Auto Double,FFA,k,,4530923,Sonder,https://i.imgur.com/jRHL2yx.png,Auto Smasher,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559,Stradpult,https://media.discordapp.net/attachments/454578417745133580/706523495957528626/unknown.png,Fighter,FFA,k,,4644382,Sonder,https://imgur.com/a/ymjxRhz,Director,4TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490626,Stradpult,https://imgur.com/gallery/VWivaVX,Hewn Double,FFA,,,5002974,Sonder,https://media.discordapp.net/attachments/803352420117774377/890060790537801818/screenshot_-_2021-09-21T222221.301.png,Auto-Assassin,Squads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473448,Stradpult,https://imgur.com/gallery/klymmRu,Auto Double,2TDM,k,,5011690,Sonder,https://i.imgur.com/jnfNgL9.png,Spike,2TDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
